"Time","Percentual_Bolha_Flotavel Monitor: Percentual_Bolha_Flotavel Monitor"
16.94714285714271,1.1744266881311486E-6
16.962857142856993,1.1743688162115104E-6
16.979999999999855,1.1742127932043497E-6
16.995714285714143,1.1738032896478403E-6
17.012857142857,1.1727664916813555E-6
17.029999999999863,1.1721243682665732E-6
17.04571428571415,1.1720228155603E-6
17.06285714285701,1.1719414305950227E-6
17.078571428571298,1.17181428611818E-6
17.09571428571416,1.1711954640734538E-6
17.111428571428448,1.1710683403267222E-6
17.128571428571306,1.1705291570459215E-6
17.144285714285594,1.1699366091433238E-6
17.161428571428456,1.1695399989123835E-6
17.177142857142744,1.1696514565836164E-6
17.194285714285602,1.1693830465055638E-6
17.20999999999989,1.1689518707511398E-6
17.227142857142752,1.1689843826094957E-6
17.242857142857037,1.1686984452309066E-6
17.2599999999999,1.168556352047248E-6
17.27714285714276,1.1683129470293384E-6
17.292857142857045,1.1674074620662911E-6
17.309999999999906,1.1667243153192306E-6
17.325714285714195,1.1667345403930205E-6
17.342857142857053,1.1665215653509433E-6
17.35857142857134,1.1660438684603694E-6
17.375714285714203,1.165959988810413E-6
17.39142857142849,1.1657143563691258E-6
17.40857142857135,1.1658016963002225E-6
17.424285714285638,1.1656334437831084E-6
17.4414285714285,1.1657837901916458E-6
17.457142857142788,1.1655887100753805E-6
17.474285714285646,1.1654040212807605E-6
17.489999999999934,1.1652879842950588E-6
17.507142857142796,1.1653801085553814E-6
17.52285714285708,1.1645411906759896E-6
17.539999999999942,1.1643787113829641E-6
17.557142857142804,1.1644753183182375E-6
17.57285714285709,1.164497160298419E-6
17.58999999999995,1.1646072683039156E-6
17.60571428571424,1.1639581437870898E-6
17.622857142857097,1.163873568785251E-6
17.638571428571385,1.1637374251568213E-6
17.655714285714247,1.1634700806758212E-6
17.671428571428535,1.163233205890917E-6
17.688571428571393,1.1628435835028705E-6
17.70428571428568,1.1626305792019654E-6
17.721428571428543,1.1623103935634929E-6
17.737142857142832,1.162089712824513E-6
17.75428571428569,1.1616501419690139E-6
17.76999999999998,1.1616582223008524E-6
17.78714285714284,1.1612393445120272E-6
17.804285714285697,1.160608390255473E-6
17.819999999999986,1.1605707525779182E-6
17.837142857142847,1.160217324657049E-6
17.852857142857133,1.159678759969555E-6
17.869999999999994,1.1592495392997748E-6
17.885714285714283,1.1590583620969016E-6
17.90285714285714,1.1588235125119674E-6
17.91857142857143,1.1590024890597754E-6
17.93571428571429,1.1587144115251953E-6
17.95142857142858,1.1587660280118212E-6
17.968571428571437,1.1583865421862616E-6
17.984285714285726,1.1577079499924718E-6
18.001428571428587,1.157562347087555E-6
18.017142857142876,1.1575523970855486E-6
18.034285714285733,1.157765127359222E-6
18.050000000000022,1.1573400365723311E-6
18.067142857142883,1.1568731563119312E-6
18.08428571428574,1.1567199356588185E-6
18.10000000000003,1.1563342200214635E-6
18.11714285714289,1.1561258349509124E-6
18.132857142857176,1.1559552314808053E-6
18.150000000000038,1.1561598167162637E-6
18.165714285714326,1.1561723971311228E-6
18.182857142857184,1.1559744270739304E-6
18.198571428571473,1.1556856168493213E-6
18.215714285714334,1.1557751243213077E-6
18.231428571428623,1.1553371035698575E-6
18.24857142857148,1.1552280830623963E-6
18.26428571428577,1.1553359157403334E-6
18.28142857142863,1.1551521208626316E-6
18.29714285714292,1.1551309510841154E-6
18.314285714285777,1.1550348076056397E-6
18.330000000000066,1.1546624426482733E-6
18.347142857142927,1.1542676156214855E-6
18.364285714285785,1.1540218017163037E-6
18.380000000000074,1.153837473811403E-6
18.397142857142935,1.1532177243570038E-6
18.41285714285722,1.1525886023133365E-6
18.43000000000008,1.1526786262095125E-6
18.44571428571437,1.1525428817176173E-6
18.462857142857228,1.1517967326613514E-6
18.478571428571517,1.1518966629688345E-6
18.495714285714378,1.1519575474963344E-6
18.511428571428667,1.1517953383734786E-6
18.528571428571524,1.1519192060285534E-6
18.544285714285813,1.1517931413255253E-6
18.561428571428674,1.151526132684478E-6
18.577142857142963,1.1516123910751323E-6
18.59428571428582,1.1515170272202086E-6
18.611428571428682,1.1513298951140115E-6
18.62714285714297,1.151030455977405E-6
18.64428571428583,1.1504321700818577E-6
18.660000000000117,1.1502024794912222E-6
18.67714285714298,1.1493510195138962E-6
18.692857142857264,1.1489177557838145E-6
18.710000000000125,1.148929422254098E-6
18.725714285714414,1.1484924789957945E-6
18.74285714285727,1.148669248481086E-6
18.75857142857156,1.1487890641710958E-6
18.77571428571442,1.1487437120830468E-6
18.79142857142871,1.1487129023034852E-6
18.808571428571568,1.1483177146634404E-6
18.824285714285857,1.1479914147067861E-6
18.841428571428718,1.146928389622557E-6
18.857142857143007,1.147087378437697E-6
18.874285714285865,1.1469373227831726E-6
18.891428571428726,1.1467865405620403E-6
18.907142857143015,1.146142254559713E-6
18.924285714285872,1.146186589559877E-6
18.94000000000016,1.1459323424432806E-6
18.957142857143022,1.1459900256235777E-6
18.972857142857308,1.1455689305027185E-6
18.99000000000017,1.1449699680776722E-6
19.005714285714458,1.1443030274076199E-6
19.022857142857315,1.1443547462704188E-6
19.038571428571604,1.144169273656607E-6
19.055714285714465,1.1437727315130017E-6
19.071428571428754,1.1436302728598035E-6
19.088571428571612,1.1437183364112461E-6
19.1042857142859,1.143230348355481E-6
19.121428571428762,1.143062545225426E-6
