"SMD_Ar_Perto_Injetor Monitor: Physical Time (s)","SMD_Ar_Perto_Injetor Monitor: SMD_Ar_Perto_Injetor Monitor (um)"
0.1320000000000001,1050.1004862573166
0.1330000000000001,1050.4628138741223
0.1340000000000001,1050.8308560301223
0.1350000000000001,1051.2031330157956
0.1360000000000001,1051.580973319837
0.1370000000000001,1051.9647661824106
0.1380000000000001,1052.35402363927
0.1390000000000001,1052.7483609569304
0.1400000000000001,1053.1492789546105
0.1410000000000001,1053.5582669212176
0.1420000000000001,1053.9747546965027
0.1430000000000001,1054.4006364205675
0.1440000000000001,1054.83352108698
0.1450000000000001,1055.2726825590407
0.1460000000000001,1055.722063942641
0.1470000000000001,1056.1825713550106
0.1480000000000001,1056.6546502338454
0.1490000000000001,1057.138201602403
0.1500000000000001,1057.6314415928268
0.1510000000000001,1058.1363101224224
0.1520000000000001,1058.6534414903017
0.1530000000000001,1059.1827042329014
0.1540000000000001,1059.724358070605
0.1550000000000001,1060.27846468271
0.1560000000000001,1060.8439263599141
0.1570000000000001,1061.4192584935795
0.1580000000000001,1062.0083044042456
0.1590000000000001,1062.6121416314497
0.16000000000000011,1063.2267477049338
0.16100000000000012,1063.8531557686413
0.16200000000000012,1064.491238534804
0.16300000000000012,1065.1401895222214
0.16400000000000012,1065.8005414176725
0.16500000000000012,1066.4740130714763
0.16600000000000012,1067.1578211557135
0.16700000000000012,1067.8491069443003
0.16800000000000012,1068.5473241925308
0.16900000000000012,1069.255032126774
0.17000000000000012,1069.9690855560882
0.17100000000000012,1070.6897405769307
0.17200000000000013,1071.4154409271393
0.17300000000000013,1072.1498189126585
0.17400000000000013,1072.8920771453459
0.17500000000000013,1073.6378251350443
0.17600000000000013,1074.3890837091749
0.17700000000000013,1075.1469447024335
0.17800000000000013,1075.911769013727
0.17900000000000013,1076.683349047895
0.18000000000000013,1077.4587289068593
0.18100000000000013,1078.2394291160192
0.18200000000000013,1079.0246617767275
0.18300000000000013,1079.8138373652912
0.18400000000000014,1080.6048567516557
0.18500000000000014,1081.3957803026274
0.18600000000000014,1082.1883240305685
0.18700000000000014,1082.9805517480697
0.18800000000000014,1083.772135685775
0.18900000000000014,1084.5656341723636
0.19000000000000014,1085.3545104937748
0.19100000000000014,1086.1456963349183
0.19200000000000014,1086.934965140148
0.19300000000000014,1087.7275157996487
0.19400000000000014,1088.5228917649392
0.19500000000000015,1089.3214146960383
0.19600000000000015,1090.1255640542302
0.19700000000000015,1090.9342688998497
0.19800000000000015,1091.7447962927652
0.19900000000000015,1092.558467832443
0.20000000000000015,1093.3756707911014
0.20100000000000015,1094.198029471935
0.20200000000000015,1095.0254914306404
0.20300000000000015,1095.8587338011905
0.20400000000000015,1096.6954407273458
0.20500000000000015,1097.5416991898
0.20600000000000016,1098.3902813693392
0.20700000000000016,1099.2480726045414
0.20800000000000016,1100.1084609810123
0.20900000000000016,1100.97690794525
0.21000000000000016,1101.8516897248599
0.21100000000000016,1102.737322338304
0.21200000000000016,1103.6260709930928
0.21300000000000016,1104.519644172097
0.21400000000000016,1105.4227471710904
0.21500000000000016,1106.3306304879934
0.21600000000000016,1107.246824777135
0.21700000000000016,1108.1712757037176
0.21800000000000017,1109.104592217663
0.21900000000000017,1110.047017380455
0.22000000000000017,1110.9999388274343
0.22100000000000017,1111.965277369747
0.22200000000000017,1112.9414466112444
0.22300000000000017,1113.9318240758128
0.22400000000000017,1114.9375198554287
0.22500000000000017,1115.9559570414913
0.22600000000000017,1116.9879600337892
0.22700000000000017,1118.0332641421894
0.22800000000000017,1119.0937032428908
0.22900000000000018,1120.1667404719078
0.23000000000000018,1121.2565803808782
0.23100000000000018,1122.3559208068566
0.23200000000000018,1123.468912303139
0.23300000000000018,1124.5949726526032
0.23400000000000018,1125.7362205835148
0.23500000000000018,1126.889017738691
0.23600000000000018,1128.053833984625
0.23700000000000018,1129.2330555986714
0.23800000000000018,1130.4283799353934
0.23900000000000018,1131.6336193440668
0.24000000000000019,1132.8558530640983
0.2410000000000002,1134.0892190670388
0.2420000000000002,1135.3265023183098
0.2430000000000002,1136.5699732880405
0.2440000000000002,1137.8286375431937
0.2450000000000002,1139.1003652995157
0.2460000000000002,1140.3764656963474
0.2470000000000002,1141.6643201856934
0.2480000000000002,1142.9621431302292
0.2490000000000002,1144.2702043450506
0.25000000000000017,1145.5880926041016
0.25100000000000017,1146.914721355342
0.25200000000000017,1148.2542112071912
0.25300000000000017,1149.6027843671407
0.25400000000000017,1150.9599745385685
0.25500000000000017,1152.3272217085828
0.25600000000000017,1153.696907196589
0.2570000000000002,1155.0797734539376
0.2580000000000002,1156.4798875754138
0.2590000000000002,1157.8991408782554
0.2600000000000002,1159.330608939889
0.2610000000000002,1160.776139792018
0.2620000000000002,1162.2373229774776
0.2630000000000002,1163.7111538576812
0.2640000000000002,1165.2013786362133
0.2650000000000002,1166.7000501377718
0.2660000000000002,1168.2125743114468
0.2670000000000002,1169.728723015466
0.2680000000000002,1171.2503499162096
0.2690000000000002,1172.7773286649724
0.2700000000000002,1174.3136088706065
0.2710000000000002,1175.8562656803176
0.2720000000000002,1177.4026849909062
0.2730000000000002,1178.9426926863975
0.2740000000000002,1180.495658003934
0.2750000000000002,1182.050874937514
0.2760000000000002,1183.6036964027514
0.2770000000000002,1185.1544457150057
0.2780000000000002,1186.7002637739158
0.2790000000000002,1188.2416034799455
0.2800000000000002,1189.7809043611733
0.2810000000000002,1191.3176680925687
0.2820000000000002,1192.848194849402
0.2830000000000002,1194.3746203057199
0.2840000000000002,1195.8976619407938
0.2850000000000002,1197.4155532029406
0.2860000000000002,1198.9287039638111
0.2870000000000002,1200.4350229390552
0.2880000000000002,1201.9395521912795
0.2890000000000002,1203.4414192873
0.2900000000000002,1204.9375636170116
0.2910000000000002,1206.430161899076
0.2920000000000002,1207.9158881163269
0.2930000000000002,1209.3992621336618
0.2940000000000002,1210.8741357035192
0.2950000000000002,1212.347213921743
0.2960000000000002,1213.810919309943
0.2970000000000002,1215.2700672125864
0.2980000000000002,1216.720836869618
0.2990000000000002,1218.166095192163
0.3000000000000002,1219.6072951844599
0.3010000000000002,1221.0348096055923
0.3020000000000002,1222.4595114033257
0.3030000000000002,1223.8767622578034
0.3040000000000002,1225.2838290654227
0.3050000000000002,1226.6843845083963
0.3060000000000002,1228.078370639212
0.3070000000000002,1229.4617524624446
0.3080000000000002,1230.8438755762138
0.3090000000000002,1232.232318578265
0.3100000000000002,1233.608904655438
0.3110000000000002,1234.9786472175645
0.3120000000000002,1236.34692433028
0.3130000000000002,1237.7074401005084
0.3140000000000002,1239.055389193644
0.3150000000000002,1240.3950392054448
0.3160000000000002,1241.7301594108674
0.3170000000000002,1243.0546589639457
0.3180000000000002,1244.3766787690602
0.31900000000000023,1245.6938467287112
0.32000000000000023,1246.9926885857697
0.32100000000000023,1248.2863636923626
0.32200000000000023,1249.5864133405291
0.32300000000000023,1250.8854821177738
0.32400000000000023,1252.1817918138563
0.32500000000000023,1253.4757551556113
0.32600000000000023,1254.7578303188193
0.32700000000000023,1256.03765736298
0.32800000000000024,1257.300177701443
0.32900000000000024,1258.5440468496436
0.33000000000000024,1259.791343769035
0.33100000000000024,1261.046789644618
0.33200000000000024,1262.285472500747
0.33300000000000024,1263.5236959109754
0.33400000000000024,1264.7544805932416
0.33500000000000024,1266.004147038732
0.33600000000000024,1267.2350910910466
0.33700000000000024,1268.4702816947354
0.33800000000000024,1269.7076305223518
0.33900000000000025,1270.9520195635591
0.34000000000000025,1272.2021568957034
0.34100000000000025,1273.4609596671296
0.34200000000000025,1274.726639248934
0.34300000000000025,1275.977643328988
0.34400000000000025,1277.225655839179
0.34500000000000025,1278.495710010592
0.34600000000000025,1279.7639817689837
0.34700000000000025,1281.0161382482856
0.34800000000000025,1282.289895465704
0.34900000000000025,1283.5656932286665
0.35000000000000026,1284.83790344491
0.35100000000000026,1286.1191452736275
0.35200000000000026,1287.400374779593
0.35300000000000026,1288.6814892483983
0.35400000000000026,1289.9442996941907
0.35500000000000026,1291.2026993993272
0.35600000000000026,1292.461158393426
0.35700000000000026,1293.713421145602
0.35800000000000026,1294.9780862429766
0.35900000000000026,1296.2376975090765
0.36000000000000026,1297.5002682412469
0.36100000000000027,1298.7726662067148
0.36200000000000027,1300.0367136557957
0.36300000000000027,1301.306069994235
0.36400000000000027,1302.5831555968305
0.36500000000000027,1303.8666088462874
0.36600000000000027,1305.1452191571773
0.36700000000000027,1306.4259669124233
0.36800000000000027,1307.698302786155
0.36900000000000027,1308.9806793430132
0.3700000000000003,1310.245786397365
0.3710000000000003,1311.5132905496653
0.3720000000000003,1312.7837161501589
0.3730000000000003,1314.0369132410895
0.3740000000000003,1315.2904041508707
0.3750000000000003,1316.5516927859978
0.3760000000000003,1317.7906782333341
0.3770000000000003,1319.0414059098969
0.3780000000000003,1320.2921687867217
0.3790000000000003,1321.5117015784656
0.3800000000000003,1322.761578599985
0.3810000000000003,1323.9903748903912
0.3820000000000003,1325.20528790692
0.3830000000000003,1326.4320838817216
0.3840000000000003,1327.6312479515
0.3850000000000003,1328.8556836057867
0.3860000000000003,1330.046725477617
0.3870000000000003,1331.2393165383546
0.3880000000000003,1332.4366103942186
0.3890000000000003,1333.6151619670711
0.3900000000000003,1334.7736012898424
0.3910000000000003,1335.943662133379
0.3920000000000003,1337.092207852572
0.3930000000000003,1338.2685117553451
0.3940000000000003,1339.4116112663294
0.3950000000000003,1340.5683229772103
0.3960000000000003,1341.6966092403297
0.3970000000000003,1342.8441659609384
0.3980000000000003,1343.9867866428312
0.3990000000000003,1345.1081626590346
0.4000000000000003,1346.2446213435728
0.4010000000000003,1347.3554127479395
0.4020000000000003,1348.4781688043
0.4030000000000003,1349.6223468336293
0.4040000000000003,1350.7205148946912
0.4050000000000003,1351.8538494695672
0.4060000000000003,1352.9510348079727
0.4070000000000003,1354.0767304946114
0.4080000000000003,1355.1383381601527
0.4090000000000003,1356.1868722854383
0.4100000000000003,1357.2436955665728
0.4110000000000003,1358.2907108156098
0.4120000000000003,1359.3725718423916
0.4130000000000003,1360.428996531863
0.4140000000000003,1361.4622299448586
0.4150000000000003,1362.503847288543
0.4160000000000003,1363.5258559405368
0.4170000000000003,1364.5490709816186
0.4180000000000003,1365.5565145745975
0.4190000000000003,1366.5468983950968
0.4200000000000003,1367.5396319792235
0.4210000000000003,1368.536046823296
0.4220000000000003,1369.515346626647
0.4230000000000003,1370.502646659465
0.4240000000000003,1371.5004063365798
0.4250000000000003,1372.4806365508098
0.4260000000000003,1373.4549268482547
0.4270000000000003,1374.4046635790498
0.4280000000000003,1375.3679980484762
0.4290000000000003,1376.3304825736275
0.4300000000000003,1377.2765506798225
0.4310000000000003,1378.2310705282869
0.43200000000000033,1379.1604832668415
0.43300000000000033,1380.1048223544005
0.43400000000000033,1381.0532477104257
0.43500000000000033,1381.9837809929365
0.43600000000000033,1382.9346443573666
0.43700000000000033,1383.8539271349073
0.43800000000000033,1384.7661545284657
0.43900000000000033,1385.7073000015994
0.44000000000000034,1386.623073248347
0.44100000000000034,1387.547081487766
0.44200000000000034,1388.464542209405
0.44300000000000034,1389.3753981353796
0.44400000000000034,1390.272277252989
0.44500000000000034,1391.199975004266
0.44600000000000034,1392.10094324803
0.44700000000000034,1393.0378402945157
0.44800000000000034,1393.9424971414342
0.44900000000000034,1394.8209359875436
0.45000000000000034,1395.766668516275
0.45100000000000035,1396.6548452252234
0.45200000000000035,1397.5447211215496
0.45300000000000035,1398.452482849025
0.45400000000000035,1399.3274352620228
0.45500000000000035,1400.2220322043308
0.45600000000000035,1401.1120509441996
0.45700000000000035,1401.99030518249
0.45800000000000035,1402.8824007794826
0.45900000000000035,1403.757220475127
0.46000000000000035,1404.6316981572415
0.46100000000000035,1405.530938147213
0.46200000000000035,1406.4255298632709
0.46300000000000036,1407.3336582390118
0.46400000000000036,1408.2326296009667
0.46500000000000036,1409.1203246702116
0.46600000000000036,1410.0382962262454
0.46700000000000036,1410.9401307797716
0.46800000000000036,1411.8795278508353
0.46900000000000036,1412.8136959890703
0.47000000000000036,1413.6895216490582
0.47100000000000036,1414.643625355722
0.47200000000000036,1415.5558570986464
0.47300000000000036,1416.4828482729906
0.47400000000000037,1417.4308849609488
0.47500000000000037,1418.3831944695273
0.47600000000000037,1419.3247068356138
0.47700000000000037,1420.2897379833498
0.47800000000000037,1421.238079627927
0.47900000000000037,1422.1861423075331
0.48000000000000037,1423.179816927087
0.48100000000000037,1424.1719191942855
0.4820000000000004,1425.1382827946134
0.4830000000000004,1426.1440720921112
0.4840000000000004,1427.1229970591164
0.4850000000000004,1428.141333334859
0.4860000000000004,1429.1337464581297
0.4870000000000004,1430.168461552087
0.4880000000000004,1431.1747734380754
0.4890000000000004,1432.2143295980677
0.4900000000000004,1433.233255802533
0.4910000000000004,1434.2787114837415
0.4920000000000004,1435.2692202741714
0.4930000000000004,1436.2942744257957
0.4940000000000004,1437.3036326669742
0.4950000000000004,1438.3448500020331
0.4960000000000004,1439.3560778316798
0.4970000000000004,1440.3990180647836
0.4980000000000004,1441.4657058731118
0.4990000000000004,1442.4721039155395
0.5000000000000003,1443.4692153387662
0.5010000000000003,1444.4449440887763
0.5020000000000003,1445.4725847562097
0.5030000000000003,1446.4951817469016
0.5040000000000003,1447.5041770458356
0.5050000000000003,1448.529895379032
0.5060000000000003,1449.5663739624022
0.5070000000000003,1450.6469598578674
0.5080000000000003,1451.68972953142
0.5090000000000003,1452.7351831726019
0.5100000000000003,1453.8200671453458
0.5110000000000003,1454.8623354226158
0.5120000000000003,1455.9188572940789
0.5130000000000003,1456.9796332071164
0.5140000000000003,1458.058309368544
0.5150000000000003,1459.0898971203624
0.5160000000000003,1460.1669112589734
0.5170000000000003,1461.201352687185
0.5180000000000003,1462.2945267316222
0.5190000000000003,1463.3181399074003
0.5200000000000004,1464.376012166074
0.5210000000000004,1465.447028626187
0.5220000000000004,1466.509429762473
0.5230000000000004,1467.5396355555647
0.5240000000000004,1468.623670666175
0.5250000000000004,1469.6573091391922
0.5260000000000004,1470.7260832979387
0.5270000000000004,1471.7716645126181
0.5280000000000004,1472.8022328478626
0.5290000000000004,1473.7684506739083
0.5300000000000004,1474.8200297910553
0.5310000000000004,1475.899650995591
0.5320000000000004,1476.9545347119956
0.5330000000000004,1477.9420443102713
0.5340000000000004,1479.00979404971
0.5350000000000004,1480.107697770745
0.5360000000000004,1481.1041455351035
0.5370000000000004,1482.1727624987607
0.5380000000000004,1483.2388905033154
0.5390000000000004,1484.2446167000307
0.5400000000000004,1485.343436718972
0.5410000000000004,1486.3251666625802
0.5420000000000004,1487.3070966630535
0.5430000000000004,1488.3472147981083
0.5440000000000004,1489.376212553654
0.5450000000000004,1490.365244954667
0.5460000000000004,1491.4087157178972
0.5470000000000004,1492.463092591969
0.5480000000000004,1493.4772827771642
0.5490000000000004,1494.5095601913401
0.5500000000000004,1495.5412260235885
0.5510000000000004,1496.5504632580733
0.5520000000000004,1497.5771676091028
0.5530000000000004,1498.5473865425402
0.5540000000000004,1499.5193923428294
0.5550000000000004,1500.5338243419862
0.5560000000000004,1501.5681663751639
0.5570000000000004,1502.6142495528072
0.5580000000000004,1503.6638986549221
0.5590000000000004,1504.710436228592
0.5600000000000004,1505.7302157781362
0.5610000000000004,1506.7857427654155
0.5620000000000004,1507.8358342081328
0.5630000000000004,1508.8806599469608
0.5640000000000004,1509.9248694787505
0.5650000000000004,1510.9757922990887
0.5660000000000004,1512.028087535588
0.5670000000000004,1513.0856370629278
0.5680000000000004,1514.1432923436319
0.5690000000000004,1515.2053449732239
0.5700000000000004,1516.1818525286726
0.5710000000000004,1517.230567237734
0.5720000000000004,1518.2459539325157
0.5730000000000004,1519.2599086004407
0.5740000000000004,1520.2830493259496
0.5750000000000004,1521.251714351419
0.5760000000000004,1522.2859179662005
0.5770000000000004,1523.2045780744563
0.5780000000000004,1524.166179657863
0.5790000000000004,1525.135016563868
0.5800000000000004,1526.099002649113
0.5810000000000004,1527.078144951812
0.5820000000000004,1528.0680762550232
0.5830000000000004,1529.0625353613075
0.5840000000000004,1529.9984013539024
0.5850000000000004,1530.9432007553464
0.5860000000000004,1531.90125508716
0.5870000000000004,1532.7746118480106
0.5880000000000004,1533.710880523074
0.5890000000000004,1534.600148371711
0.5900000000000004,1535.5265083089084
0.5910000000000004,1536.4577143969602
0.5920000000000004,1537.3892699734463
0.5930000000000004,1538.2449517984385
0.5940000000000004,1539.1457508476076
0.5950000000000004,1540.0172795597316
0.5960000000000004,1540.8947799536882
0.5970000000000004,1541.8203613638211
0.5980000000000004,1542.7260811038477
0.5990000000000004,1543.631393582643
0.6000000000000004,1544.4638304252394
0.6010000000000004,1545.2823073153593
0.6020000000000004,1546.1822650446302
0.6030000000000004,1547.0168553739254
0.6040000000000004,1547.8234467541208
0.6050000000000004,1548.6957806983744
0.6060000000000004,1549.585448532421
0.6070000000000004,1550.3860082038645
0.6080000000000004,1551.11258775026
0.6090000000000004,1551.7978103344567
0.6100000000000004,1552.6153026731265
0.6110000000000004,1553.437330581358
0.6120000000000004,1554.272980038383
0.6130000000000004,1555.0911065843623
0.6140000000000004,1555.8995951909403
0.6150000000000004,1556.6776114666902
0.6160000000000004,1557.387402876345
0.6170000000000004,1558.175460352044
0.6180000000000004,1558.9610325869535
0.6190000000000004,1559.7100932614087
0.6200000000000004,1560.4418678549196
0.6210000000000004,1561.1964358214325
0.6220000000000004,1561.8259617212875
0.6230000000000004,1562.5830651051426
0.6240000000000004,1563.3307216335936
0.6250000000000004,1563.9248368313813
0.6260000000000004,1564.6091365995267
0.6270000000000004,1565.3106175322866
0.6280000000000004,1565.8265178027777
0.6290000000000004,1566.4448964393878
0.6300000000000004,1567.1376983486248
0.6310000000000004,1567.726182748082
0.6320000000000005,1568.3942529967526
0.6330000000000005,1569.041635280592
0.6340000000000005,1569.4836724629722
0.6350000000000005,1570.1692779384293
0.6360000000000005,1570.6317600482612
0.6370000000000005,1571.0660115645194
0.6380000000000005,1571.628557870251
0.6390000000000005,1571.9954743834433
0.6400000000000005,1572.5481796673405
0.6410000000000005,1573.143593616997
0.6420000000000005,1573.7318003083074
0.6430000000000005,1574.3205287906496
0.6440000000000005,1574.9125639619092
0.6450000000000005,1575.4996692268853
0.6460000000000005,1576.089386893587
0.6470000000000005,1576.6807824561454
0.6480000000000005,1577.273318313616
0.6490000000000005,1577.8610651426188
0.6500000000000005,1578.452469774217
0.6510000000000005,1579.0394436301938
0.6520000000000005,1579.6230839941472
0.6530000000000005,1580.209247243535
0.6540000000000005,1580.7946328681294
0.6550000000000005,1581.3743234243193
0.6560000000000005,1581.9509752123527
0.6570000000000005,1582.5250836905677
0.6580000000000005,1583.1050891184586
0.6590000000000005,1583.6744323714095
0.6600000000000005,1584.2420615996784
0.6610000000000005,1584.798706541923
0.6620000000000005,1585.360543445966
0.6630000000000005,1585.9012350469905
0.6640000000000005,1586.44935891473
0.6650000000000005,1586.956106796095
0.6660000000000005,1587.4884946662617
0.6670000000000005,1587.9959980755873
0.6680000000000005,1588.5108227725993
0.6690000000000005,1589.010349001143
0.6700000000000005,1589.480581819293
0.6710000000000005,1589.988465416727
0.6720000000000005,1590.4589159802629
0.6730000000000005,1590.945465228792
0.6740000000000005,1591.4005716989889
0.6750000000000005,1591.859016226695
0.6760000000000005,1592.3021806284462
0.6770000000000005,1592.7527586888937
0.6780000000000005,1593.2219220910538
0.6790000000000005,1593.6638767096135
0.6800000000000005,1594.0924953443869
0.6810000000000005,1594.508398188969
0.6820000000000005,1594.9313472261629
0.6830000000000005,1595.347562577987
0.6840000000000005,1595.7516457580305
0.6850000000000005,1596.1479378975657
0.6860000000000005,1596.5343817185367
0.6870000000000005,1596.9165806926578
0.6880000000000005,1597.301324313325
0.6890000000000005,1597.6815655793594
0.6900000000000005,1598.0501060014456
0.6910000000000005,1598.4084916590389
0.6920000000000005,1598.761658022155
0.6930000000000005,1599.1114753659895
0.6940000000000005,1599.4531999095193
0.6950000000000005,1599.8030778275781
0.6960000000000005,1600.1506190026012
0.6970000000000005,1600.501015403598
0.6980000000000005,1600.8550670662369
0.6990000000000005,1601.2080669400068
0.7000000000000005,1601.5616742338966
0.7010000000000005,1601.9168857329887
0.7020000000000005,1602.2840742662618
0.7030000000000005,1602.6578106312659
0.7040000000000005,1603.0332745633073
0.7050000000000005,1603.4148163369669
0.7060000000000005,1603.799392355136
0.7070000000000005,1604.1857364718908
0.7080000000000005,1604.5703002831126
0.7090000000000005,1604.9575009991697
0.7100000000000005,1605.3423261409662
0.7110000000000005,1605.723675137841
0.7120000000000005,1606.1151793818226
0.7130000000000005,1606.5045136871086
0.7140000000000005,1606.8933718223352
0.7150000000000005,1607.2820365238524
0.7160000000000005,1607.6660949919556
0.7170000000000005,1608.0532047148092
0.7180000000000005,1608.437553764513
0.7190000000000005,1608.82215848717
0.7200000000000005,1609.2053439162912
0.7210000000000005,1609.5855926834754
0.7220000000000005,1609.9670381923263
0.7230000000000005,1610.3493913028788
0.7240000000000005,1610.7279843263013
0.7250000000000005,1611.1093415101195
0.7260000000000005,1611.476184810857
0.7270000000000005,1611.8577439785536
0.7280000000000005,1612.2337126347059
0.7290000000000005,1612.6113055323701
0.7300000000000005,1612.9856366231386
0.7310000000000005,1613.3625881822
0.7320000000000005,1613.7332893044925
0.7330000000000005,1614.1042432989514
0.7340000000000005,1614.475632812087
0.7350000000000005,1614.844829269102
0.7360000000000005,1615.2164702632692
0.7370000000000005,1615.5850464935495
0.7380000000000005,1615.9550535422472
0.7390000000000005,1616.3228654008967
0.7400000000000005,1616.6873747636143
0.7410000000000005,1617.0510825876745
0.7420000000000005,1617.415470801231
0.7430000000000005,1617.77774898446
0.7440000000000005,1618.139874303407
0.7450000000000006,1618.4980637824826
0.7460000000000006,1618.8611261798735
0.7470000000000006,1619.226801116891
0.7480000000000006,1619.5854972269294
0.7490000000000006,1619.9462319238762
0.7500000000000006,1620.3088278076161
0.7510000000000006,1620.6707144517845
0.7520000000000006,1621.0326953577357
0.7530000000000006,1621.3944649592713
0.7540000000000006,1621.7543403189302
0.7550000000000006,1622.1152376086911
0.7560000000000006,1622.4754903522353
0.7570000000000006,1622.8318765828337
0.7580000000000006,1623.1885947693356
0.7590000000000006,1623.544528985026
0.7600000000000006,1623.9042503719252
0.7700000000000006,1627.2595509485388
0.7800000000000006,1630.6259364459997
0.7900000000000006,1633.9531644443882
0.8000000000000006,1637.2019793762593
0.8100000000000006,1640.4265890387476
0.8200000000000006,1643.6069285216972
0.8300000000000006,1646.7157545297923
0.8400000000000006,1649.7500871414882
0.8500000000000006,1652.7135042711404
0.8600000000000007,1655.6113682676164
0.8700000000000007,1658.3182116818732
0.8800000000000007,1661.0613605645513
0.8900000000000007,1663.538444958805
0.9000000000000007,1666.0890685298996
0.9100000000000007,1668.4292637291358
0.9200000000000007,1670.84021137495
0.9300000000000007,1673.1023027446959
0.9400000000000007,1675.290873277695
0.9500000000000007,1677.3795003253572
0.9600000000000007,1679.2297872132463
0.9700000000000008,1680.818516452542
0.9800000000000008,1682.060254043202
